# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;db:Mem38[Trc1]_S21;ang:Mem38[Trc1]_S21;
1,700000000000000E+08;-1,531220382568825E+01;1,834592835504323E+01;-1,927004208332862E+01;-1,012822605637469E+02;-2,084816433060640E+01;-8,953185026508380E+01;-2,203559768997948E+01;-6,858296007304229E+01;-2,175016711322104E+01;-4,391530132001909E+01;-2,000100421479900E+01;-2,061421108176184E+01;-1,828440615539797E+01;-6,531431385758502E+00;-1,694744377492576E+01;3,591247957308620E+00;-1,600342676138146E+01;1,186213388294793E+01;-1,566669710018951E+01;1,576312989998076E+01;-1,512741478325897E+01;1,898658870418099E+01;-1,510543483738239E+01;1,962706141617295E+01;-1,553199637321778E+01;1,849857191481065E+01;-1,638461117386611E+01;1,551063131983726E+01;-1,745475410125821E+01;1,506739481008659E+01;-1,864127840304986E+01;1,560595890152505E+01;-1,952641980934009E+01;1,931321708632911E+01;-2,003102198356229E+01;2,164900956077510E+01;-1,992455126920493E+01;1,925881471088967E+01;-1,982571236760345E+01;1,548118147745797E+01;-1,952738842291787E+01;8,921061575496188E+00;-1,965979771934740E+01;-3,527146153415924E+00;-1,963485711884945E+01;-1,478248737658457E+01;-1,971941923800907E+01;-2,654926077425624E+01;-2,024625840349206E+01;-3,990180894395471E+01;-2,086102200420705E+01;-5,218095455934413E+01;-2,100628842021739E+01;-6,383577022657559E+01;-2,119029907067162E+01;-7,543622532651732E+01;-2,126034854439561E+01;-9,264242531632512E+01;-2,112838783985815E+01;-1,087954862673550E+02;-2,132230955942266E+01;-1,241433396727771E+02;-2,148800087021631E+01;-1,406423399642105E+02;-2,176438394482778E+01;-1,574116879820889E+02;-2,202141264128661E+01;-1,757011840598543E+02;-2,246067161289623E+01;1,695325686609415E+02;-2,269537802976166E+01;1,466784610153392E+02;-2,280369409621578E+01;1,361506073598957E+02;-2,308413254895630E+01;1,244541623360935E+02;
1,720000000000000E+08;-1,538658027412711E+01;3,228600391800448E+00;-1,957584426542411E+01;-1,194154686502722E+02;-2,129162907693744E+01;-1,069932198929924E+02;-2,284764542607194E+01;-8,442607459767042E+01;-2,252195274689576E+01;-5,696302662865166E+01;-2,035262583652792E+01;-3,561687610940150E+01;-1,845556234214560E+01;-2,233005254474398E+01;-1,718480144008763E+01;-1,174136122795962E+01;-1,622252357747939E+01;-4,005726571294663E+00;-1,589557890742290E+01;-2,955420753205388E-01;-1,533286221945876E+01;3,035877242366992E+00;-1,536774844363288E+01;3,374599276454747E+00;-1,588997528605733E+01;2,684689153801783E+00;-1,701659345037249E+01;3,218123596693989E-01;-1,820213632490353E+01;1,435813116015811E+00;-1,917719510856870E+01;3,967737448242930E+00;-1,985340679613390E+01;7,706998310319423E+00;-2,003563163245887E+01;1,000035782587551E+01;-1,981440950274757E+01;6,810210252226703E+00;-1,959174275567899E+01;1,687990013400650E+00;-1,920290319568945E+01;-5,877584150900211E+00;-1,948656347768634E+01;-1,853870613920578E+01;-1,947952280769897E+01;-3,031501774753519E+01;-1,974197880488343E+01;-4,229845369788907E+01;-2,021749076392077E+01;-5,610539355231398E+01;-2,079033218810300E+01;-6,754575962793598E+01;-2,112354088385709E+01;-8,014757130676274E+01;-2,090614254930587E+01;-9,230675604506426E+01;-2,100571838233397E+01;-1,101733084447124E+02;-2,101003399061540E+01;-1,258485399077012E+02;-2,098182416805867E+01;-1,406741436750101E+02;-2,126037326926895E+01;-1,581823407490952E+02;-2,171912011210576E+01;-1,752533035865791E+02;-2,187225075269184E+01;1,663972525901643E+02;-2,200939579678708E+01;1,529766885289453E+02;-2,254487097016254E+01;1,297247063226568E+02;-2,279405456529659E+01;1,179308623658290E+02;-2,305381347102297E+01;1,062913744537485E+02;
1,740000000000000E+08;-1,546458611918602E+01;-1,350258878234208E+01;-1,976422290484852E+01;-1,379142229274705E+02;-2,183798525826855E+01;-1,240680263871560E+02;-2,336184593903629E+01;-9,856655738129746E+01;-2,262252497262260E+01;-7,031837420045261E+01;-2,032726095480813E+01;-4,967241255816454E+01;-1,856112612550942E+01;-3,739312593740416E+01;-1,705005164898130E+01;-2,721263549361255E+01;-1,611215255397371E+01;-2,011526751415799E+01;-1,589476550173440E+01;-1,591015934010309E+01;-1,538100420885971E+01;-1,350453229084189E+01;-1,552943507200355E+01;-1,242914051209086E+01;-1,629206606792889E+01;-1,202673042376032E+01;-1,731029331026150E+01;-1,393914214561129E+01;-1,856406963438041E+01;-1,055317265237090E+01;-1,935255188261323E+01;-7,212317153541655E+00;-1,973478466721374E+01;-2,595729978919821E+00;-1,978975366617906E+01;-1,436305800901392E+00;-1,956584885443397E+01;-5,896431062357546E+00;-1,921316367964397E+01;-1,154608585612744E+01;-1,896227692576236E+01;-2,052607617615239E+01;-1,931593277861177E+01;-3,258900584630544E+01;-1,954348447092180E+01;-4,494097202806825E+01;-1,959232066149846E+01;-5,713396954543848E+01;-2,016788264809900E+01;-7,024089076306836E+01;-2,079287544216689E+01;-8,308947679291380E+01;-2,106221367062176E+01;-9,425411469504783E+01;-2,070730646288603E+01;-1,094325787617350E+02;-2,095676792874976E+01;-1,268577506710816E+02;-2,108375970727465E+01;-1,433405629917050E+02;-2,128577129368578E+01;-1,590125406860580E+02;-2,113331958363316E+01;-1,771885054934908E+02;-2,142757638467643E+01;1,663923985761305E+02;-2,156398698225136E+01;1,465830232060315E+02;-2,186433040368179E+01;1,331784215339894E+02;-2,219593915726819E+01;1,089947435775967E+02;-2,197104493414987E+01;9,796855097907465E+01;-2,242281889055352E+01;8,641549669070997E+01;
1,760000000000000E+08;-1,547736766565152E+01;-3,101289766889482E+01;-1,977832075901692E+01;-1,564194534994996E+02;-2,191217807704115E+01;-1,419051874086658E+02;-2,384069842975868E+01;-1,140893688810494E+02;-2,302974121115056E+01;-8,512048636245724E+01;-2,036612546014288E+01;-6,581947537163285E+01;-1,860984184256544E+01;-5,351494950768569E+01;-1,711760511398093E+01;-4,390263521000193E+01;-1,616966617288669E+01;-3,710300508986771E+01;-1,593233655185433E+01;-3,271380796587405E+01;-1,540744909080341E+01;-3,091474919997458E+01;-1,574659672513711E+01;-3,017079333482600E+01;-1,643537809122874E+01;-3,035033211338414E+01;-1,789733092393595E+01;-2,870274710105383E+01;-1,888516525545253E+01;-2,542114380017670E+01;-1,951366267286503E+01;-2,032500813752489E+01;-1,969795384399269E+01;-1,784469970054425E+01;-1,952083328225179E+01;-1,721700776102524E+01;-1,936486841369982E+01;-2,160776887997073E+01;-1,894617208398411E+01;-2,845927037410526E+01;-1,885004919191263E+01;-3,750965387920106E+01;-1,907554588022788E+01;-4,936810484688761E+01;-1,928077207380465E+01;-6,210530586011208E+01;-1,945780237419322E+01;-7,539385512890988E+01;-1,965843176393518E+01;-8,880997722449676E+01;-2,049697855464226E+01;-1,000370146004377E+02;-2,047058128941842E+01;-1,129946831063044E+02;-2,043077653874634E+01;-1,275105239445349E+02;-2,046377356234185E+01;-1,454679059817339E+02;-2,063190000418171E+01;-1,608911788963258E+02;-2,058536279832519E+01;-1,786469375183434E+02;-2,080754686422598E+01;1,643238551359871E+02;-2,107014370507336E+01;1,477351829923365E+02;-2,143941253589825E+01;1,282586301557876E+02;-2,176215323159836E+01;1,140364535457374E+02;-2,207853416760242E+01;8,960965623002777E+01;-2,207651086137687E+01;7,801149337813334E+01;-2,250246549336239E+01;6,669204736137058E+01;
1,780000000000000E+08;-1,582996139260527E+01;-4,866899085618203E+01;-2,038865726915038E+01;-1,768058555052042E+02;-2,281467569732600E+01;-1,597389487158140E+02;-2,460327231411236E+01;-1,286364147095918E+02;-2,329022494362536E+01;-9,797504761061958E+01;-2,077600207683380E+01;-8,116591346837576E+01;-1,886428393930898E+01;-7,023219522513891E+01;-1,725895889297668E+01;-6,104138491584933E+01;-1,640440963894743E+01;-5,479229991219076E+01;-1,614063781290103E+01;-4,990817538690043E+01;-1,576634229646291E+01;-4,870132678534462E+01;-1,616447795658981E+01;-4,756582928467959E+01;-1,698229740259560E+01;-4,709261714382937E+01;-1,853437010708500E+01;-4,385897347670959E+01;-1,949594942469709E+01;-3,934633753488777E+01;-1,988573620964380E+01;-3,560135975233192E+01;-1,980660724700687E+01;-3,204531258049912E+01;-1,966264917547761E+01;-3,207868216861297E+01;-1,954925307216053E+01;-3,724664717770710E+01;-1,905142743354439E+01;-4,397127463650459E+01;-1,877166954413445E+01;-5,380605394055986E+01;-1,920537334106509E+01;-6,660781412909114E+01;-1,943534559229733E+01;-7,941506849085140E+01;-1,969806845214295E+01;-9,195147150114508E+01;-2,010826378465767E+01;-1,060191785497035E+02;-2,054463365994308E+01;-1,170345488777722E+02;-2,065733104825698E+01;-1,307269384408379E+02;-2,046888767869111E+01;-1,449454392414556E+02;-2,063641505672720E+01;-1,638006607705050E+02;-2,071510481296514E+01;1,797114491634657E+02;-2,079641332040064E+01;1,619514104697022E+02;-2,115462956328745E+01;1,453818877164433E+02;-2,127478114776713E+01;1,265989499434301E+02;-2,161945474384296E+01;1,081751253454783E+02;-2,172222924244932E+01;9,318210238809797E+01;-2,217544396394566E+01;6,956531699099153E+01;-2,204315230426658E+01;5,710520940559218E+01;-2,238967422937572E+01;4,549143900110565E+01;
1,800000000000000E+08;-1,611502419290469E+01;-6,476657928047997E+01;-2,100104557804272E+01;1,664450556585467E+02;-2,390264737368400E+01;-1,752550216619696E+02;-2,552389984847478E+01;-1,393529897964601E+02;-2,353822787600939E+01;-1,089639528055299E+02;-2,092857461472587E+01;-9,407998176530582E+01;-1,909059384019060E+01;-8,355535549883206E+01;-1,747023885616517E+01;-7,654347795521088E+01;-1,661051854822649E+01;-6,993530149158482E+01;-1,635319095625978E+01;-6,520480007217047E+01;-1,621902014272905E+01;-6,505345793009565E+01;-1,665392560117953E+01;-6,329055914933443E+01;-1,756497097635015E+01;-6,135189602529039E+01;-1,912431702940160E+01;-5,693669189174883E+01;-1,994188100252125E+01;-5,127500589120514E+01;-2,013715614187209E+01;-4,699636336998851E+01;-1,999134368459752E+01;-4,425485248506077E+01;-1,944962448744893E+01;-4,597395583830289E+01;-1,960304738710730E+01;-5,024860826567151E+01;-1,908513006665481E+01;-5,822692507394787E+01;-1,880631315208699E+01;-6,835424877852468E+01;-1,922411091302012E+01;-8,033468718901840E+01;-1,958914682069468E+01;-9,406469171192390E+01;-1,983669008313159E+01;-1,067089044972933E+02;-2,014113871522000E+01;-1,201005406766417E+02;-2,043713091998525E+01;-1,317121457165582E+02;-2,062475543264847E+01;-1,451680774402344E+02;-2,068834126748405E+01;-1,602463389426750E+02;-2,112519092830081E+01;-1,791442373972228E+02;-2,120025461505524E+01;1,636591130336443E+02;-2,126135011906992E+01;1,452935834448336E+02;-2,157440082807783E+01;1,282013533398727E+02;-2,164371089018458E+01;1,081304515042169E+02;-2,191200810529255E+01;9,064711587236920E+01;-2,210514038045947E+01;7,384793561171875E+01;-2,237502371601039E+01;5,041595435293816E+01;-2,226425457299903E+01;3,760112497215256E+01;-2,246553016451130E+01;2,509415046801109E+01;
1,820000000000000E+08;-1,611161534260091E+01;-8,089750136026096E+01;-2,121810622667969E+01;1,473098094110982E+02;-2,424723185739625E+01;1,687555202207417E+02;-2,554097352248580E+01;-1,514314668461717E+02;-2,359173388628657E+01;-1,195424740802222E+02;-2,065299847924156E+01;-1,073818898037048E+02;-1,897311735476027E+01;-9,804976679144967E+01;-1,740953293225940E+01;-9,166162655332785E+01;-1,660767137119837E+01;-8,570852397115412E+01;-1,629843784760436E+01;-8,136627250769563E+01;-1,622902896649868E+01;-8,131788927283955E+01;-1,689381345538375E+01;-7,910573336611918E+01;-1,798110020301549E+01;-7,689621271333679E+01;-1,932699605753418E+01;-7,098140279211178E+01;-1,995154081413648E+01;-6,407520575302335E+01;-2,021699591330291E+01;-5,946644521271526E+01;-1,995359270037140E+01;-5,784745384357920E+01;-1,944881748039020E+01;-5,924612013059026E+01;-1,935038281339169E+01;-6,343651231089724E+01;-1,897880209990547E+01;-7,334624009653741E+01;-1,880495109611739E+01;-8,453308258527544E+01;-1,908762347007324E+01;-9,640606209845862E+01;-1,945806465722261E+01;-1,093614814440556E+02;-1,964441577006877E+01;-1,238557647222388E+02;-2,002328254510465E+01;-1,367633975392929E+02;-2,037190188298533E+01;-1,467067343476343E+02;-2,041179827612352E+01;-1,624875205370083E+02;-2,022092327538211E+01;-1,774662569223313E+02;-2,053733539423050E+01;1,627596884562174E+02;-2,066900254926363E+01;1,461198128214422E+02;-2,067602276775457E+01;1,296406828113064E+02;-2,097173853272917E+01;1,107951366429833E+02;-2,151630820937411E+01;9,105423153240706E+01;-2,159330823205694E+01;7,283409130972404E+01;-2,158348258360265E+01;5,586080433830261E+01;-2,202393717597322E+01;3,219127091815660E+01;-2,206408691508033E+01;1,972838357962616E+01;-2,245992205757415E+01;7,034411637135801E+00;
1,840000000000000E+08;-1,633188670948630E+01;-9,944840774965310E+01;-2,189846064172206E+01;1,297157564183152E+02;-2,491809497606841E+01;1,528853539616380E+02;-2,592061014061809E+01;-1,616497244833982E+02;-2,323144284572496E+01;-1,323101947270111E+02;-2,046488229632260E+01;-1,229709153104783E+02;-1,891130503884022E+01;-1,146040998900746E+02;-1,738998498535490E+01;-1,092788083816235E+02;-1,658759404202118E+01;-1,034835620431160E+02;-1,627972734958067E+01;-9,903364778121350E+01;-1,645053844855767E+01;-9,899287808420155E+01;-1,722964115329301E+01;-9,645858574415830E+01;-1,833011773414313E+01;-9,364975153094919E+01;-1,951604300189667E+01;-8,509778616201103E+01;-2,011274188837156E+01;-7,776140948686151E+01;-2,038586208617882E+01;-7,300183494742456E+01;-1,991673316659250E+01;-7,160241783645802E+01;-1,944544541781284E+01;-7,460923240871649E+01;-1,906378581971921E+01;-7,934910022441122E+01;-1,869094335835360E+01;-8,979543304783159E+01;-1,853910134291213E+01;-1,012207982600373E+02;-1,899854939667614E+01;-1,136290796903896E+02;-1,946256538084597E+01;-1,263555625752996E+02;-1,977050712350022E+01;-1,415291480929276E+02;-2,019103135676310E+01;-1,526598464729598E+02;-2,037349888195221E+01;-1,646673329118231E+02;-2,032699337375746E+01;1,797902209759008E+02;-2,026650454407032E+01;1,633355709348089E+02;-2,049702963705005E+01;1,441515433068996E+02;-2,063131520907294E+01;1,268713589928160E+02;-2,074265932050312E+01;1,089030955979459E+02;-2,105346108015067E+01;9,120147063400175E+01;-2,142138568354995E+01;7,163064653236529E+01;-2,166445633772824E+01;5,336043062237340E+01;-2,168728726884226E+01;3,484639599143010E+01;-2,219935824096317E+01;1,259894705078885E+01;-2,222164585010594E+01;-2,682115533220597E+00;-2,245566180271758E+01;-1,475493614731370E+01;
1,860000000000000E+08;-1,671671913744171E+01;-1,165956401075882E+02;-2,268013494778656E+01;1,113563674474024E+02;-2,595321599545947E+01;1,387022915008433E+02;-2,588410067538147E+01;-1,731584171923907E+02;-2,294472272808636E+01;-1,453885582299803E+02;-2,048355671440158E+01;-1,369541003345321E+02;-1,890235878379987E+01;-1,295648662833507E+02;-1,754369874216851E+01;-1,256795115879237E+02;-1,670896157167012E+01;-1,201228570642070E+02;-1,660556587670735E+01;-1,159590001981402E+02;-1,688324937991803E+01;-1,161537612039553E+02;-1,773498370410841E+01;-1,134439890329510E+02;-1,889448848001280E+01;-1,091676069367618E+02;-2,007978183448783E+01;-9,832265767083652E+01;-2,056495887923204E+01;-9,026692925330529E+01;-2,042330812158886E+01;-8,668153368191427E+01;-1,994194671587246E+01;-8,539777144436134E+01;-1,941227319583127E+01;-8,898391594548562E+01;-1,910735246408975E+01;-9,465672056804181E+01;-1,879003485282085E+01;-1,052795408528766E+02;-1,871477284531658E+01;-1,173810493464842E+02;-1,922378927522616E+01;-1,292742116337483E+02;-1,960832044711768E+01;-1,428736011507361E+02;-2,017893833016380E+01;-1,561618569218115E+02;-2,038262818142936E+01;-1,697093579098370E+02;-2,052291494022473E+01;1,785292088005172E+02;-2,040348612765083E+01;1,639254766994255E+02;-2,030604112313415E+01;1,470960424198636E+02;-2,074352665953329E+01;1,266739463836649E+02;-2,083617282750343E+01;1,085189062149310E+02;-2,109713865129179E+01;9,045552937675100E+01;-2,139914557242787E+01;7,122357449461262E+01;-2,164874872064659E+01;5,255607435748044E+01;-2,186930635772223E+01;3,244265431025040E+01;-2,186514631524166E+01;1,507073690049559E+01;-2,230492227534377E+01;-8,749946159861331E+00;-2,231857437651632E+01;-2,317167558975736E+01;-2,258080183666937E+01;-3,516731605902436E+01;
1,880000000000000E+08;-1,703228543728828E+01;-1,335924090201448E+02;-2,325915641872558E+01;9,453412797410029E+01;-2,679447013210010E+01;1,267080185953148E+02;-2,589459925663828E+01;1,755645968721684E+02;-2,265589755063562E+01;-1,603604051068147E+02;-2,033333725480570E+01;-1,522461675394484E+02;-1,893126167535765E+01;-1,452992264297785E+02;-1,761002760225212E+01;-1,415985944050576E+02;-1,692212113575853E+01;-1,368826367521658E+02;-1,677282764712569E+01;-1,330725705491360E+02;-1,731626546175473E+01;-1,331865236567113E+02;-1,821205797465603E+01;-1,292148949944564E+02;-1,948480158433722E+01;-1,231759296774798E+02;-2,041344566126284E+01;-1,121848315735863E+02;-2,076992938080195E+01;-1,041312772985340E+02;-2,071987209781495E+01;-9,891819561056141E+01;-2,003070973835638E+01;-9,848248208254913E+01;-1,943090513867461E+01;-1,032654696498344E+02;-1,896515177101098E+01;-1,091738194657125E+02;-1,887395465368759E+01;-1,213621248489763E+02;-1,882310514819266E+01;-1,337861197814198E+02;-1,914446683019331E+01;-1,460820670975659E+02;-1,970800725215876E+01;-1,591781770416385E+02;-2,028570420967080E+01;-1,729218373733694E+02;-2,032829725965368E+01;1,740910284639545E+02;-2,034854658917390E+01;1,618624309729244E+02;-2,012972192478735E+01;1,458652143642431E+02;-2,007910671560970E+01;1,285960902035020E+02;-2,060163475113992E+01;1,092531418003750E+02;-2,082494855740075E+01;9,013768818043533E+01;-2,100423016423029E+01;7,260358689533606E+01;-2,124983319621058E+01;5,345362516579662E+01;-2,161246170776312E+01;3,471534143093218E+01;-2,199574334346178E+01;1,537971078215236E+01;-2,196389326066458E+01;-2,225069354287688E+00;-2,253016127574671E+01;-2,831187306063135E+01;-2,267725250640869E+01;-4,211435602754642E+01;-2,271571264571534E+01;-5,485153994606539E+01;
1,900000000000000E+08;-1,747123036156178E+01;-1,516655287663505E+02;-2,415484785269216E+01;7,590549479732799E+01;-2,766189332927539E+01;1,132607465483879E+02;-2,557771667070872E+01;1,626511374532319E+02;-2,214987872414675E+01;-1,760255930352679E+02;-2,022717257906958E+01;-1,689440903276080E+02;-1,867798894208412E+01;-1,621535074518326E+02;-1,785463592274773E+01;-1,593724734117626E+02;-1,700005406891290E+01;-1,550441028852460E+02;-1,704386577316066E+01;-1,513766082630118E+02;-1,777036211903918E+01;-1,505619473221774E+02;-1,874013743692358E+01;-1,451008670103033E+02;-2,004651039954668E+01;-1,385345419285593E+02;-2,065534536271036E+01;-1,260970914845085E+02;-2,087171967101835E+01;-1,162287039658763E+02;-2,079675511465995E+01;-1,138830844910004E+02;-1,996590913650449E+01;-1,127906682431461E+02;-1,938410184766919E+01;-1,177826301544045E+02;-1,893605150289672E+01;-1,246965122985592E+02;-1,880150948482004E+01;-1,374823836488477E+02;-1,891790176388444E+01;-1,511585813278888E+02;-1,943173393112344E+01;-1,626557072244267E+02;-1,994860137869719E+01;-1,743761190439865E+02;-2,034752610002706E+01;1,710832875386913E+02;-2,054041398775689E+01;1,572673546164048E+02;-2,041778551655039E+01;1,443349340554637E+02;-2,028628714598458E+01;1,276340674023438E+02;-2,030387076627520E+01;1,088603989052113E+02;-2,055823885649656E+01;8,939913508938555E+01;-2,088471537339338E+01;7,069664393780420E+01;-2,121287596172486E+01;5,221946155354934E+01;-2,140385189184725E+01;3,266447138112242E+01;-2,167692417282409E+01;1,439713920503822E+01;-2,204124781491533E+01;-6,982069133913932E+00;-2,203116030103627E+01;-2,391577041425227E+01;-2,243353601613377E+01;-4,922133095244596E+01;-2,252791659626876E+01;-6,219283120340346E+01;-2,265919967458595E+01;-7,456841804239956E+01;
1,920000000000000E+08;-1,797228858543938E+01;-1,684213069297758E+02;-2,543721565713637E+01;5,976888321283990E+01;-2,812918527767346E+01;1,020225885626504E+02;-2,555960911762980E+01;1,477094670390945E+02;-2,198189373906551E+01;1,667850873680415E+02;-2,026788561701599E+01;1,755144634013767E+02;-1,892335243299626E+01;-1,792478620089764E+02;-1,799943806345713E+01;-1,761062432747058E+02;-1,745144813767454E+01;-1,726728501597755E+02;-1,746534260891938E+01;-1,688445951077910E+02;-1,843773532628733E+01;-1,670379542547709E+02;-1,949327797639213E+01;-1,610662804328669E+02;-2,070050631713761E+01;-1,526300798113325E+02;-2,124361188401107E+01;-1,391032132602704E+02;-2,128964386789366E+01;-1,294595831206889E+02;-2,080209457336332E+01;-1,257186589536622E+02;-2,006364247345463E+01;-1,259915420039545E+02;-1,928937460339772E+01;-1,330960067098214E+02;-1,882249746401068E+01;-1,411465352435769E+02;-1,885777666974829E+01;-1,536900732949212E+02;-1,916949648932435E+01;-1,671280667471084E+02;-1,956049645805729E+01;-1,794424108611947E+02;-2,005846797061214E+01;1,685201593413308E+02;-2,030810546932294E+01;1,563977666012888E+02;-2,061862053933495E+01;1,427477251590141E+02;-2,029174554193976E+01;1,277698160781249E+02;-2,021330236104667E+01;1,113128805057948E+02;-2,048537070844650E+01;9,141614050848803E+01;-2,108923984678621E+01;7,209124184699220E+01;-2,137284621736587E+01;5,325280523907441E+01;-2,170979451403637E+01;3,486679982046569E+01;-2,202259926633912E+01;1,386707150440493E+01;-2,246996991879428E+01;-4,598344193004367E+00;-2,237367911704913E+01;-2,576329914706627E+01;-2,253564566590400E+01;-4,399759373232693E+01;-2,306348258427153E+01;-6,873821429764047E+01;-2,290890240906612E+01;-8,508626075577858E+01;-2,302944108679059E+01;-9,700118306372646E+01;
1,940000000000000E+08;-1,860934069741367E+01;1,759614666359880E+02;-2,585854534150588E+01;4,388580572702779E+01;-2,870927075454722E+01;9,392544763165454E+01;-2,527834948877213E+01;1,339256106888910E+02;-2,196504604119295E+01;1,505943954120715E+02;-2,031968429315785E+01;1,579972992756965E+02;-1,898755846455101E+01;1,642518766424504E+02;-1,849797359044810E+01;1,663912186273158E+02;-1,785149743517606E+01;1,709670114968696E+02;-1,799120883451013E+01;1,745368219472381E+02;-1,919844996982797E+01;1,771616944113787E+02;-2,016735107357778E+01;-1,765897107605513E+02;-2,166475401767919E+01;-1,643035906460330E+02;-2,161464616469570E+01;-1,516731310037517E+02;-2,126522176349738E+01;-1,421908885989735E+02;-2,082218801058907E+01;-1,384972151566789E+02;-2,008354360167729E+01;-1,398677750043696E+02;-1,933764664980183E+01;-1,473078990637605E+02;-1,901638999376667E+01;-1,566360891001394E+02;-1,916925083673309E+01;-1,699987359734812E+02;-1,954034801575120E+01;1,770051579763047E+02;-1,985337443974078E+01;1,658450940849205E+02;-2,031052334737381E+01;1,544730568010187E+02;-2,052537440243054E+01;1,402043060161917E+02;-2,073318264033304E+01;1,262618840722379E+02;-2,048543522834171E+01;1,098185420575195E+02;-2,035918342660486E+01;9,212974806586909E+01;-2,048500418284089E+01;7,044742144489931E+01;-2,105220189119081E+01;5,320009276433971E+01;-2,140173081533472E+01;3,425856245595308E+01;-2,167819613131904E+01;1,555456357497330E+01;-2,196898115097948E+01;-3,494347345218898E+00;-2,234329401995036E+01;-2,311317838260180E+01;-2,259248490703378E+01;-4,357157467562430E+01;-2,269929546557247E+01;-6,213281619664527E+01;-2,317507604794209E+01;-8,852817882582535E+01;-2,322072472549059E+01;-1,037294555427011E+02;-2,363300714957449E+01;-1,167350870952252E+02;
